"test.y","X1"
"HNSC","COAD"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","HNSC"
"HNSC","GBM"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","STAD"
"HNSC","HNSC"
"HNSC","BRCA"
"HNSC","UCS"
"HNSC","UVM"
"HNSC","BLCA"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LUSC"
"HNSC","COAD"
"HNSC","LUSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","STAD"
"HNSC","UVM"
"HNSC","HNSC"
"KIRC","BRCA"
"KIRC","KIRC"
"KIRC","PRAD"
"KIRC","KIRP"
"KIRC","LIHC"
"HNSC","HNSC"
"HNSC","OV"
"KIRC","KIRC"
"KIRC","KIRP"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","STAD"
"UCEC","UCEC"
"UCEC","COAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BLCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","HNSC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"SKCM","UCEC"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","LUAD"
"SKCM","SKCM"
"SKCM","COAD"
"SKCM","PRAD"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","UCEC"
"COAD","LIHC"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","PRAD"
"HNSC","BLCA"
"HNSC","HNSC"
"STAD","UCEC"
"STAD","BRCA"
"STAD","BRCA"
"STAD","LIHC"
"STAD","CESC"
"STAD","STAD"
"STAD","CESC"
"STAD","OV"
"STAD","STAD"
"STAD","LUAD"
"STAD","STAD"
"STAD","OV"
"STAD","LIHC"
"STAD","KIRC"
"STAD","OV"
"STAD","BRCA"
"STAD","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","CESC"
"BRCA","BRCA"
"BRCA","BRCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","COAD"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","LIHC"
"SKCM","SKCM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","THCA"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","LUAD"
"LIHC","KIRC"
"LIHC","OV"
"LIHC","PRAD"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","PAAD"
"LIHC","PRAD"
"LIHC","PRAD"
"LIHC","SARC"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","PRAD"
"LIHC","LIHC"
"LIHC","SKCM"
"LIHC","LIHC"
"LIHC","OV"
"LIHC","LIHC"
"LIHC","GBM"
"LIHC","ESCA"
"LIHC","BLCA"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","CESC"
"LIHC","BLCA"
"LIHC","OV"
"LIHC","OV"
"LIHC","TGCT"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","TGCT"
"LIHC","LIHC"
"LIHC","LIHC"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"UCEC","UCEC"
"CESC","CESC"
"CESC","UCEC"
"CESC","CESC"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"UCEC","UCS"
"THCA","PCPG"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","PRAD"
"THCA","THCA"
"THCA","BLCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","HNSC"
"THCA","THCA"
"THCA","THCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","LUAD"
"BLCA","ESCA"
"BLCA","BLCA"
"BLCA","CESC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BLCA"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"THCA","THCA"
"THCA","THCA"
"HNSC","LUSC"
"HNSC","PRAD"
"CESC","PRAD"
"CESC","BLCA"
"CESC","LUSC"
"CESC","BLCA"
"CESC","KIRP"
"CESC","BRCA"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","THCA"
"LGG","PRAD"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","GBM"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","BRCA"
"LGG","GBM"
"LGG","LGG"
"LGG","GBM"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRC","KIRC"
"KIRP","PRAD"
"KIRP","BRCA"
"KIRP","KIRP"
"SARC","PRAD"
"SARC","SARC"
"SARC","BRCA"
"SARC","OV"
"SARC","OV"
"SARC","BRCA"
"SARC","PRAD"
"SARC","COAD"
"SARC","CESC"
"SARC","PRAD"
"SARC","OV"
"SARC","KIRP"
"SARC","COAD"
"SARC","PRAD"
"SARC","LIHC"
"SARC","BRCA"
"SARC","OV"
"SARC","OV"
"SARC","LUAD"
"SARC","OV"
"SARC","LUAD"
"SARC","OV"
"SARC","LIHC"
"SARC","HNSC"
"SARC","PRAD"
"SARC","BLCA"
"SARC","HNSC"
"SARC","LUAD"
"SARC","CESC"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","BRCA"
"BRCA","KIRP"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","THCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","BRCA"
"BRCA","THYM"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","LIHC"
"BRCA","STAD"
"BRCA","OV"
"BRCA","OV"
"BRCA","THCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","SKCM"
"BRCA","BRCA"
"BRCA","GBM"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","PRAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","STAD"
"BRCA","BRCA"
"BRCA","BRCA"
"THCA","PCPG"
"THCA","THCA"
"BLCA","BLCA"
"UCEC","BLCA"
"BLCA","LAML"
"BLCA","THCA"
"BLCA","PCPG"
"BLCA","KIRC"
"BLCA","BLCA"
"BLCA","BLCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","HNSC"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","OV"
"BRCA","PRAD"
"BRCA","PRAD"
"BRCA","BRCA"
"BRCA","BRCA"
"CESC","CESC"
"CESC","KIRP"
"CESC","CESC"
"CESC","CESC"
"CESC","PRAD"
"CESC","UCEC"
"CESC","CESC"
"CESC","CESC"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","THCA"
"SKCM","TGCT"
"SKCM","LUAD"
"SKCM","LGG"
"SKCM","SKCM"
"SKCM","LIHC"
"SKCM","STAD"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","BRCA"
"SKCM","SKCM"
"UCEC","UCEC"
"UCEC","UCEC"
"LIHC","KIRP"
"LIHC","PRAD"
"LIHC","BRCA"
"LIHC","LUSC"
"LIHC","LGG"
"LIHC","LUAD"
"SKCM","KIRC"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","BLCA"
"SKCM","SKCM"
"SKCM","COAD"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","COAD"
"SKCM","LUAD"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","LUSC"
"SKCM","SKCM"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"READ","COAD"
"PRAD","ACC"
"PRAD","BRCA"
"PRAD","THCA"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","LAML"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","LIHC"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","COAD"
"PRAD","BRCA"
"PRAD","GBM"
"PRAD","BRCA"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","PRAD"
"CESC","COAD"
"CESC","SARC"
"CESC","GBM"
"CESC","CESC"
"CESC","THCA"
"CESC","BRCA"
"CESC","BLCA"
"CESC","CESC"
"THCA","THCA"
"THCA","THCA"
"THCA","COAD"
"THCA","PCPG"
"THCA","PRAD"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","PRAD"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","PRAD"
"THCA","OV"
"THCA","PRAD"
"THCA","THCA"
"THCA","THCA"
"THCA","PCPG"
"THCA","THCA"
"THCA","KIRP"
"THCA","PCPG"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","BRCA"
"THCA","PRAD"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"UCEC","LUSC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"LIHC","CESC"
"LIHC","LIHC"
"STAD","BRCA"
"SKCM","BLCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","HNSC"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","UVM"
"SKCM","BRCA"
"SKCM","UVM"
"LIHC","LIHC"
"THCA","THCA"
"THCA","THCA"
"THCA","PRAD"
"THCA","THCA"
"THCA","BRCA"
"THCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"KIRC","KIRC"
"KIRP","LIHC"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","BRCA"
"BRCA","COAD"
"BRCA","BRCA"
"BRCA","THYM"
"CESC","CESC"
"CESC","CESC"
"CESC","LUAD"
"CESC","KIRP"
"UCEC","SKCM"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","BRCA"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","PAAD"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","OV"
"UCEC","OV"
"UCEC","LUSC"
"STAD","COAD"
"STAD","SKCM"
"PAAD","PAAD"
"PAAD","BRCA"
"PAAD","BLCA"
"COAD","COAD"
"COAD","COAD"
"READ","BRCA"
"READ","COAD"
"LGG","LGG"
"HNSC","HNSC"
"HNSC","BRCA"
"KIRP","STAD"
"DLBC","THCA"
"DLBC","CESC"
"DLBC","DLBC"
"DLBC","CESC"
"DLBC","BLCA"
"DLBC","BLCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","SKCM"
"PAAD","OV"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PRAD","PRAD"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","HNSC"
"BLCA","BLCA"
"BLCA","KIRP"
"BLCA","UCEC"
"BLCA","OV"
"BLCA","THCA"
"BLCA","LUSC"
"BLCA","GBM"
"BLCA","DLBC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","BLCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","ACC"
"THCA","THCA"
"DLBC","DLBC"
"DLBC","KIRP"
"DLBC","BRCA"
"LGG","THYM"
"LGG","THYM"
"LGG","LGG"
"LGG","SARC"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"UCEC","OV"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","UCEC"
"UCEC","THYM"
"BLCA","LUSC"
"BLCA","CESC"
"STAD","COAD"
"STAD","BRCA"
"STAD","BRCA"
"STAD","COAD"
"SKCM","LGG"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","KIRC"
"SKCM","LUSC"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","SKCM"
"SKCM","KIRP"
"SKCM","SKCM"
"SKCM","BRCA"
"SKCM","THCA"
"BLCA","BLCA"
"CESC","UCS"
"CESC","CESC"
"CESC","LUSC"
"CESC","CESC"
"CESC","KIRP"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","KIRP"
"SKCM","SKCM"
"SARC","BRCA"
"SARC","PRAD"
"THCA","SKCM"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"BLCA","LUSC"
"BLCA","HNSC"
"BLCA","BLCA"
"BLCA","BLCA"
"BLCA","UCEC"
"LIHC","LGG"
"LIHC","BRCA"
"LIHC","BRCA"
"LIHC","LIHC"
"LIHC","BLCA"
"LIHC","PRAD"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","BRCA"
"LIHC","OV"
"LIHC","LIHC"
"LIHC","LIHC"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"KIRP","PRAD"
"KIRP","CESC"
"KIRP","PRAD"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","BRCA"
"PRAD","THCA"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","PRAD"
"BLCA","BRCA"
"BLCA","BLCA"
"BLCA","LUSC"
"BLCA","BLCA"
"THCA","THCA"
"LIHC","OV"
"KIRC","LIHC"
"KIRP","KIRC"
"KIRP","KIRC"
"BRCA","PRAD"
"BRCA","BRCA"
"BRCA","OV"
"BRCA","BRCA"
"SKCM","SKCM"
"SKCM","BRCA"
"SKCM","SKCM"
"SKCM","THCA"
"SKCM","SKCM"
"DLBC","BLCA"
"DLBC","STAD"
"DLBC","DLBC"
"BLCA","BLCA"
"BLCA","HNSC"
"BLCA","BLCA"
"BLCA","LUAD"
"BLCA","BLCA"
"BLCA","OV"
"BLCA","BLCA"
"BLCA","HNSC"
"BLCA","LUSC"
"BLCA","BLCA"
"THCA","THCA"
"THCA","THCA"
"PAAD","OV"
"HNSC","BRCA"
"HNSC","HNSC"
"PAAD","PAAD"
"PRAD","KIRP"
"PRAD","KIRP"
"SARC","BLCA"
"SARC","STAD"
"PRAD","BRCA"
"PRAD","PRAD"
"PRAD","KIRP"
"PRAD","LIHC"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","COAD"
"PRAD","PRAD"
"PRAD","OV"
"PRAD","OV"
"PRAD","BRCA"
"PRAD","COAD"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","LUSC"
"KIRP","LAML"
"KIRP","PRAD"
"CESC","CESC"
"CESC","OV"
"LIHC","PRAD"
"LIHC","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","PRAD"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","BRCA"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"STAD","BRCA"
"STAD","BRCA"
"STAD","COAD"
"STAD","BRCA"
"STAD","LIHC"
"STAD","UCEC"
"STAD","BRCA"
"PAAD","PAAD"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"PAAD","LAML"
"PAAD","CESC"
"PAAD","PAAD"
"PAAD","BRCA"
"PAAD","LUAD"
"PAAD","STAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","LUAD"
"PAAD","PAAD"
"KIRP","BRCA"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","KIRP"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","PAAD"
"PAAD","STAD"
"PAAD","PAAD"
"SARC","PRAD"
"SARC","OV"
"SARC","KIRP"
"ESCA","LUSC"
"ESCA","OV"
"ESCA","LUAD"
"ESCA","LUSC"
"ESCA","HNSC"
"ESCA","OV"
"ESCA","PRAD"
"SKCM","SKCM"
"THCA","THCA"
"THCA","THCA"
"STAD","OV"
"STAD","STAD"
"STAD","SARC"
"STAD","LUAD"
"STAD","HNSC"
"STAD","PRAD"
"HNSC","PCPG"
"HNSC","BRCA"
"HNSC","BRCA"
"HNSC","OV"
"CESC","THYM"
"SARC","OV"
"SARC","BRCA"
"SARC","UCEC"
"KIRP","GBM"
"KIRP","KIRP"
"KIRP","PRAD"
"KIRP","BRCA"
"LUAD","GBM"
"LUAD","LUSC"
"LUAD","LUAD"
"PRAD","OV"
"PRAD","KIRP"
"PRAD","HNSC"
"KIRP","LIHC"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"PRAD","OV"
"PRAD","BLCA"
"PRAD","OV"
"PRAD","PRAD"
"BRCA","BRCA"
"SARC","OV"
"SARC","BRCA"
"CESC","BLCA"
"CESC","STAD"
"ESCA","LUSC"
"ESCA","UCEC"
"ESCA","HNSC"
"SARC","OV"
"BLCA","OV"
"BLCA","BLCA"
"BLCA","BRCA"
"LIHC","PRAD"
"STAD","HNSC"
"PRAD","PRAD"
"SARC","OV"
"PRAD","GBM"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","PRAD"
"PRAD","LGG"
"PRAD","PRAD"
"PRAD","STAD"
"PRAD","PRAD"
"PRAD","OV"
"PRAD","PRAD"
"PRAD","BRCA"
"PRAD","PRAD"
"KICH","PRAD"
"KICH","BRCA"
"KICH","GBM"
"KICH","BRCA"
"KICH","BRCA"
"KICH","KIRP"
"KICH","PRAD"
"KICH","PRAD"
"KICH","OV"
"KICH","PRAD"
"KICH","KIRC"
"KICH","OV"
"UCEC","PRAD"
"BLCA","BLCA"
"BLCA","BLCA"
"LIHC","LIHC"
"LIHC","BRCA"
"THCA","PRAD"
"THCA","THCA"
"THCA","THCA"
"THCA","THCA"
"HNSC","LUAD"
"HNSC","KIRP"
"HNSC","KIRC"
"KIRP","PRAD"
"ESCA","BRCA"
"ESCA","OV"
"ESCA","BRCA"
"ESCA","ESCA"
"ESCA","BLCA"
"ESCA","OV"
"ESCA","LUSC"
"ESCA","HNSC"
"ESCA","PRAD"
"ESCA","BRCA"
"ESCA","HNSC"
"ESCA","LUAD"
"ESCA","READ"
"ESCA","LUAD"
"ESCA","HNSC"
"ESCA","HNSC"
"ESCA","BRCA"
"ESCA","COAD"
"ESCA","BRCA"
"ESCA","OV"
"ESCA","BRCA"
"THCA","THCA"
"THCA","THCA"
"LUAD","LUSC"
"LUAD","COAD"
"LUSC","LUSC"
"BRCA","BRCA"
"BRCA","BRCA"
"LIHC","LIHC"
"SARC","OV"
"MESO","KIRP"
"BRCA","BRCA"
"BRCA","CESC"
"BRCA","OV"
"BRCA","BRCA"
"ESCA","OV"
"ESCA","BRCA"
"ESCA","HNSC"
"ESCA","ESCA"
"ESCA","BRCA"
"ESCA","THYM"
"ESCA","HNSC"
"ESCA","LUSC"
"ESCA","HNSC"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","LUSC"
"ESCA","LUSC"
"PRAD","LGG"
"PRAD","HNSC"
"PRAD","PRAD"
"PAAD","PAAD"
"CESC","BLCA"
"CESC","BRCA"
"SARC","PRAD"
"KIRP","PRAD"
"LIHC","LIHC"
"LIHC","LIHC"
"LIHC","LIHC"
"THCA","THCA"
"KIRC","KIRC"
"LUAD","SKCM"
"SARC","LIHC"
"LUAD","LIHC"
"LUAD","GBM"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUSC"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","LUAD"
"LUAD","COAD"
"MESO","KIRP"
"LIHC","PRAD"
"HNSC","ESCA"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","LGG"
"CESC","SARC"
"STAD","BRCA"
"CESC","LUAD"
"HNSC","LGG"
"SARC","OV"
"UCS","UCEC"
"UCS","BRCA"
"UCS","OV"
"UCS","CESC"
"UCS","UCEC"
"UCS","UCEC"
"UCS","UCEC"
"UCS","HNSC"
"UCS","BRCA"
"UCS","UCEC"
"UCS","BRCA"
"UCS","UCEC"
"UCS","BRCA"
"UCS","OV"
"UCS","UCS"
"UCS","UCEC"
"UCS","HNSC"
"LUSC","CESC"
"LUSC","ESCA"
"LUSC","BRCA"
"LUSC","HNSC"
"LUSC","SKCM"
"UCS","BRCA"
"UCS","UCEC"
"UCS","LUAD"
"UCS","UCEC"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"COAD","COAD"
"LIHC","LIHC"
"LUAD","LUAD"
"LUAD","BRCA"
"LUAD","LUAD"
"LUAD","LUAD"
"LUSC","LUAD"
"LUSC","UCEC"
"LUSC","LUAD"
"MESO","PAAD"
"LUAD","BRCA"
"LUSC","COAD"
"KIRP","PRAD"
"SKCM","SKCM"
"BRCA","BRCA"
"BRCA","BLCA"
"BRCA","BRCA"
"BRCA","PRAD"
"BRCA","GBM"
"ACC","LIHC"
"ACC","PRAD"
"ACC","GBM"
"ACC","PRAD"
"ACC","BRCA"
"ACC","PRAD"
"ACC","BRCA"
"ACC","CESC"
"ACC","LIHC"
"ACC","LIHC"
"ACC","GBM"
"ACC","SARC"
"ACC","PRAD"
"ACC","BRCA"
"ACC","LIHC"
"ACC","PRAD"
"ACC","CESC"
"ACC","ACC"
"ACC","PRAD"
"ACC","BRCA"
"ACC","LUAD"
"HNSC","LUSC"
"HNSC","LIHC"
"HNSC","HNSC"
"HNSC","LUSC"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"ACC","BRCA"
"PCPG","PRAD"
"SARC","OV"
"BRCA","BRCA"
"BRCA","BRCA"
"UCEC","UCEC"
"UCEC","BLCA"
"BRCA","OV"
"PCPG","PRAD"
"CESC","BRCA"
"CESC","LUSC"
"CESC","BRCA"
"CESC","TGCT"
"CESC","GBM"
"CESC","BRCA"
"CESC","CESC"
"PAAD","PAAD"
"SKCM","SKCM"
"SKCM","SKCM"
"SARC","OV"
"SARC","BLCA"
"COAD","UCEC"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","LGG"
"LGG","GBM"
"LGG","LGG"
"HNSC","HNSC"
"HNSC","BLCA"
"HNSC","HNSC"
"HNSC","OV"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"HNSC","HNSC"
"SARC","OV"
"SARC","SKCM"
"SARC","COAD"
"PCPG","PRAD"
"PCPG","SARC"
"PCPG","PCPG"
"PCPG","HNSC"
"PCPG","PRAD"
"PCPG","BRCA"
"PCPG","PRAD"
